algorithm,algorithm_relative_folder,folder,algo_file,gt_file,rmse,mean,median,std,min,max,sse,plot_path
stella-vanilla,National Western Campus/1440x720/stella-vanilla_run_20250722_115428/VID_20250703_104736_050,VID_20250703_104736_050,frame_trajectory.txt,2025_07_03.10_47_30.437.prc.traj.csv,5.926143585971493,5.301481500377355,4.495260927459115,2.6482959998285187,2.139422229132072,14.738494552988906,35013.82026814642,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-vanilla_run_20250722_115428_VID_20250703_104736_050_EST_frame_trajectory_vs_GT_2025_07_03.10_47_30.437.prc.traj.csv.pdf
stella-multimap,National Western Campus/1440x720/stella-multimap_run_20250723_031419/VID_20250703_104736_050,VID_20250703_104736_050,frame_trajectory.txt,2025_07_03.10_47_30.437.prc.traj.csv,6.236768903451214,5.599185991760036,4.902536848727474,2.7470716380783102,2.091728653551603,16.273168581152163,38780.594495990896,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-multimap_run_20250723_031419_VID_20250703_104736_050_EST_frame_trajectory_vs_GT_2025_07_03.10_47_30.437.prc.traj.csv.pdf
stella-vanilla,National Western Campus/2880x1440/stella-vanilla_run_20250722_184508/VID_20250703_104736_050,VID_20250703_104736_050,frame_trajectory.txt,2025_07_03.10_47_30.437.prc.traj.csv,5.815648540448832,5.224587506746595,4.430968812098267,2.554496688267973,2.127506296987356,14.537809123051973,33720.30264218656,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-vanilla_run_20250722_184508_VID_20250703_104736_050_EST_frame_trajectory_vs_GT_2025_07_03.10_47_30.437.prc.traj.csv.pdf
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250703_104736_050,VID_20250703_104736_050,frame_trajectory.txt,2025_07_03.10_47_30.437.prc.traj.csv,18.10655190118876,15.194654898125005,12.101730730198602,9.847318633888515,2.3763708287007486,38.219114192657116,326863.6800851909,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250703_104736_050_EST_frame_trajectory_vs_GT_2025_07_03.10_47_30.437.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1024x512/stella-vanilla_run_20250722_105458/VID_20250626_110039_050,VID_20250626_110039_050,frame_trajectory.txt,2025_06_26.11_00_43.264.prc.traj.csv,19.357022486097453,17.22937962693969,15.955382007312219,8.822856521449163,2.7999200878794763,42.06858329104673,329356.3068644813,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-vanilla_run_20250722_105458_VID_20250626_110039_050_EST_frame_trajectory_vs_GT_2025_06_26.11_00_43.264.prc.traj.csv.pdf
stella-superpoint,National Western Campus/1024x512/stella-superpoint_run_20250724_153720/VID_20250626_110039_050,VID_20250626_110039_050,frame_trajectory.txt,2025_06_26.11_00_43.264.prc.traj.csv,10.165598344989919,9.00820908020234,8.041476849965074,4.71079174651373,2.381980704317849,22.650579380318252,90835.32355655069,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-superpoint_run_20250724_153720_VID_20250626_110039_050_EST_frame_trajectory_vs_GT_2025_06_26.11_00_43.264.prc.traj.csv.pdf
stella-multimap,National Western Campus/1024x512/stella-multimap_run_20250722_213709/VID_20250626_110039_050,VID_20250626_110039_050,frame_trajectory.txt,2025_06_26.11_00_43.264.prc.traj.csv,20.65345177412537,18.792364478827864,19.359104213727004,8.568086570583379,2.377791484135401,38.65811188521321,374950.6966936016,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-multimap_run_20250722_213709_VID_20250626_110039_050_EST_frame_trajectory_vs_GT_2025_06_26.11_00_43.264.prc.traj.csv.pdf
stella-multimap,National Western Campus/1920x960/stella-multimap_run_20250723_101735/VID_20250626_110039_050,VID_20250626_110039_050,frame_trajectory.txt,2025_06_26.11_00_43.264.prc.traj.csv,10.872323839643586,9.578990846197437,8.789186370140197,5.142991351591789,2.360833992384081,24.814922118122034,103904.32716751829,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-multimap_run_20250723_101735_VID_20250626_110039_050_EST_frame_trajectory_vs_GT_2025_06_26.11_00_43.264.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1920x960/stella-vanilla_run_20250722_131252/VID_20250626_110039_050,VID_20250626_110039_050,frame_trajectory.txt,2025_06_26.11_00_43.264.prc.traj.csv,8.672814227774099,7.670283470434061,6.368392482671806,4.0477719936610645,2.4307072840848196,19.08535362733206,66116.36412731366,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-vanilla_run_20250722_131252_VID_20250626_110039_050_EST_frame_trajectory_vs_GT_2025_06_26.11_00_43.264.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1440x720/stella-vanilla_run_20250722_115428/VID_20250626_110039_050,VID_20250626_110039_050,frame_trajectory.txt,2025_06_26.11_00_43.264.prc.traj.csv,8.604902214059738,7.587950222172376,6.223176689883569,4.057998711109253,2.405375827894026,19.115772333378864,65084.97671779303,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-vanilla_run_20250722_115428_VID_20250626_110039_050_EST_frame_trajectory_vs_GT_2025_06_26.11_00_43.264.prc.traj.csv.pdf
stella-multimap,National Western Campus/1440x720/stella-multimap_run_20250723_031419/VID_20250626_110039_050,VID_20250626_110039_050,frame_trajectory.txt,2025_06_26.11_00_43.264.prc.traj.csv,11.881422176429709,10.499163588997623,9.839331041727247,5.5619921670227255,2.56749647814357,25.512864049736496,124086.84158947442,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-multimap_run_20250723_031419_VID_20250626_110039_050_EST_frame_trajectory_vs_GT_2025_06_26.11_00_43.264.prc.traj.csv.pdf
stella-vanilla,National Western Campus/2880x1440/stella-vanilla_run_20250722_184508/VID_20250626_110039_050,VID_20250626_110039_050,frame_trajectory.txt,2025_06_26.11_00_43.264.prc.traj.csv,8.627391098558917,7.600304949903717,6.2283275249308705,4.0825533475954385,2.347434567908618,19.279644482299688,65425.62003022691,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-vanilla_run_20250722_184508_VID_20250626_110039_050_EST_frame_trajectory_vs_GT_2025_06_26.11_00_43.264.prc.traj.csv.pdf
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250626_110039_050,VID_20250626_110039_050,frame_trajectory.txt,2025_06_26.11_00_43.264.prc.traj.csv,13.443894441222344,11.700140177047247,10.53557055364593,6.621557036239573,2.165756554886172,28.486578082276747,158868.96371937482,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250626_110039_050_EST_frame_trajectory_vs_GT_2025_06_26.11_00_43.264.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1024x512/stella-vanilla_run_20250722_105458/VID_20250417_102903_059,VID_20250417_102903_059,frame_trajectory.txt,2025_04_17.10_29_07.272.prc.traj.csv,9.038898914060061,8.206572657639036,8.033557263617688,3.788648676439598,2.221657185332891,21.531269268289503,95182.47301906452,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-vanilla_run_20250722_105458_VID_20250417_102903_059_EST_frame_trajectory_vs_GT_2025_04_17.10_29_07.272.prc.traj.csv.pdf
stella-superpoint,National Western Campus/1024x512/stella-superpoint_run_20250724_153720/VID_20250417_102903_059,VID_20250417_102903_059,frame_trajectory.txt,2025_04_17.10_29_07.272.prc.traj.csv,11.599205569876585,10.281034545896167,9.000011392316539,5.370465391225005,2.315294426085929,23.43705075102163,156740.92887787824,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-superpoint_run_20250724_153720_VID_20250417_102903_059_EST_frame_trajectory_vs_GT_2025_04_17.10_29_07.272.prc.traj.csv.pdf
stella-multimap,National Western Campus/1024x512/stella-multimap_run_20250722_213709/VID_20250417_102903_059,VID_20250417_102903_059,frame_trajectory.txt,2025_04_17.10_29_07.272.prc.traj.csv,19.140085834446563,16.486298898514104,14.371650171455808,9.723416805775356,3.3387837875660415,42.224899910914324,426789.4618987291,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-multimap_run_20250722_213709_VID_20250417_102903_059_EST_frame_trajectory_vs_GT_2025_04_17.10_29_07.272.prc.traj.csv.pdf
stella-multimap,National Western Campus/1920x960/stella-multimap_run_20250723_101735/VID_20250417_102903_059,VID_20250417_102903_059,frame_trajectory.txt,2025_04_17.10_29_07.272.prc.traj.csv,14.123360746230768,11.97803039545088,8.786929830168225,7.48305463122026,2.1881190799058166,29.114329392215712,232381.7563649205,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-multimap_run_20250723_101735_VID_20250417_102903_059_EST_frame_trajectory_vs_GT_2025_04_17.10_29_07.272.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1920x960/stella-vanilla_run_20250722_131252/VID_20250417_102903_059,VID_20250417_102903_059,frame_trajectory.txt,2025_04_17.10_29_07.272.prc.traj.csv,6.484777761118657,5.765650428679472,4.851922226103076,2.968100022803698,2.177108081854072,17.33037077386234,48990.97914193045,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-vanilla_run_20250722_131252_VID_20250417_102903_059_EST_frame_trajectory_vs_GT_2025_04_17.10_29_07.272.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1440x720/stella-vanilla_run_20250722_115428/VID_20250417_102903_059,VID_20250417_102903_059,frame_trajectory.txt,2025_04_17.10_29_07.272.prc.traj.csv,6.222652801214538,5.544494852640575,4.760105979888032,2.8248866726835815,2.2726031768038144,17.926773359856767,45110.44018539956,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-vanilla_run_20250722_115428_VID_20250417_102903_059_EST_frame_trajectory_vs_GT_2025_04_17.10_29_07.272.prc.traj.csv.pdf
stella-multimap,National Western Campus/1440x720/stella-multimap_run_20250723_031419/VID_20250417_102903_059,VID_20250417_102903_059,frame_trajectory.txt,2025_04_17.10_29_07.272.prc.traj.csv,22.11612199879323,19.91070295632439,19.800622811240743,9.627396327695301,2.7402621276640344,42.95566581361544,569828.1228893142,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-multimap_run_20250723_031419_VID_20250417_102903_059_EST_frame_trajectory_vs_GT_2025_04_17.10_29_07.272.prc.traj.csv.pdf
stella-vanilla,National Western Campus/2880x1440/stella-vanilla_run_20250722_184508/VID_20250417_102903_059,VID_20250417_102903_059,frame_trajectory.txt,2025_04_17.10_29_07.272.prc.traj.csv,6.5087882910043335,5.786333294963958,4.890325679041575,2.980381186477102,2.2104292708752578,17.44727476276633,49354.43864493911,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-vanilla_run_20250722_184508_VID_20250417_102903_059_EST_frame_trajectory_vs_GT_2025_04_17.10_29_07.272.prc.traj.csv.pdf
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250417_102903_059,VID_20250417_102903_059,frame_trajectory.txt,2025_04_17.10_29_07.272.prc.traj.csv,13.671363685006492,11.535381435226068,8.489888737203062,7.337653586232869,2.216584454703224,30.93609633694326,217745.70553398714,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250417_102903_059_EST_frame_trajectory_vs_GT_2025_04_17.10_29_07.272.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1024x512/stella-vanilla_run_20250722_105458/VID_20250529_101824_046,VID_20250529_101824_046,frame_trajectory.txt,2025_05_29.10_18_26.369.prc.traj.csv,7.054709574481808,6.067482136571523,4.642441077382384,3.5992482135399815,2.1057858968953065,20.177987804667346,44642.72768071591,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-vanilla_run_20250722_105458_VID_20250529_101824_046_EST_frame_trajectory_vs_GT_2025_05_29.10_18_26.369.prc.traj.csv.pdf
stella-superpoint,National Western Campus/1024x512/stella-superpoint_run_20250724_153720/VID_20250529_101824_046,VID_20250529_101824_046,frame_trajectory.txt,2025_05_29.10_18_26.369.prc.traj.csv,9.636922210900421,8.548094089912473,7.724694479891869,4.449759221457862,2.3032194266288766,25.219613288908548,83304.63191995442,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-superpoint_run_20250724_153720_VID_20250529_101824_046_EST_frame_trajectory_vs_GT_2025_05_29.10_18_26.369.prc.traj.csv.pdf
stella-multimap,National Western Campus/1024x512/stella-multimap_run_20250722_213709/VID_20250529_101824_046,VID_20250529_101824_046,frame_trajectory.txt,2025_05_29.10_18_26.369.prc.traj.csv,20.14210288023538,17.331462041969615,14.30958025330408,10.262783829242093,2.644996030691932,44.99571271636504,363916.76466887386,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-multimap_run_20250722_213709_VID_20250529_101824_046_EST_frame_trajectory_vs_GT_2025_05_29.10_18_26.369.prc.traj.csv.pdf
stella-multimap,National Western Campus/1920x960/stella-multimap_run_20250723_101735/VID_20250529_101824_046,VID_20250529_101824_046,frame_trajectory.txt,2025_05_29.10_18_26.369.prc.traj.csv,19.45235132861452,16.6329657269975,14.658646366827425,10.086546650681667,2.7217830379828327,44.105519826740924,339419.3930740304,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-multimap_run_20250723_101735_VID_20250529_101824_046_EST_frame_trajectory_vs_GT_2025_05_29.10_18_26.369.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1920x960/stella-vanilla_run_20250722_131252/VID_20250529_101824_046,VID_20250529_101824_046,frame_trajectory.txt,2025_05_29.10_18_26.369.prc.traj.csv,7.20256188518504,6.231595692134215,4.910591400348965,3.611663444964738,2.2549905710742384,19.744697495111478,46533.57724579849,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-vanilla_run_20250722_131252_VID_20250529_101824_046_EST_frame_trajectory_vs_GT_2025_05_29.10_18_26.369.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1440x720/stella-vanilla_run_20250722_115428/VID_20250529_101824_046,VID_20250529_101824_046,frame_trajectory.txt,2025_05_29.10_18_26.369.prc.traj.csv,7.263740226462259,6.279753653620529,4.9114441577057875,3.6505638095184145,2.13536480843103,20.066531063127133,47327.44410354081,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-vanilla_run_20250722_115428_VID_20250529_101824_046_EST_frame_trajectory_vs_GT_2025_05_29.10_18_26.369.prc.traj.csv.pdf
stella-multimap,National Western Campus/1440x720/stella-multimap_run_20250723_031419/VID_20250529_101824_046,VID_20250529_101824_046,frame_trajectory.txt,2025_05_29.10_18_26.369.prc.traj.csv,18.481242795057693,16.268313181979945,14.813643621908602,8.769168801140133,2.5433248614805803,38.19848343050897,306376.03271913505,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-multimap_run_20250723_031419_VID_20250529_101824_046_EST_frame_trajectory_vs_GT_2025_05_29.10_18_26.369.prc.traj.csv.pdf
stella-vanilla,National Western Campus/2880x1440/stella-vanilla_run_20250722_184508/VID_20250529_101824_046,VID_20250529_101824_046,frame_trajectory.txt,2025_05_29.10_18_26.369.prc.traj.csv,7.636318013412438,6.531008073284319,5.386876728629373,3.9571816168407454,2.268958991391997,21.05583206786589,52307.07746336466,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-vanilla_run_20250722_184508_VID_20250529_101824_046_EST_frame_trajectory_vs_GT_2025_05_29.10_18_26.369.prc.traj.csv.pdf
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250529_101824_046,VID_20250529_101824_046,frame_trajectory.txt,2025_05_29.10_18_26.369.prc.traj.csv,16.379226867689994,14.07414076942017,11.436774189379472,8.378402854112636,2.4025385372851398,35.62344065957551,240646.32828658223,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250529_101824_046_EST_frame_trajectory_vs_GT_2025_05_29.10_18_26.369.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1024x512/stella-vanilla_run_20250722_105458/VID_20250605_110345_048,VID_20250605_110345_048,frame_trajectory.txt,2025_06_05.11_03_47.592.prc.traj.csv,11.609408408270696,10.778538073693342,9.768429464563855,4.312943378247546,3.109949318234941,24.19298756777858,141786.83849670767,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-vanilla_run_20250722_105458_VID_20250605_110345_048_EST_frame_trajectory_vs_GT_2025_06_05.11_03_47.592.prc.traj.csv.pdf
stella-multimap,National Western Campus/1024x512/stella-multimap_run_20250722_213709/VID_20250605_110345_048,VID_20250605_110345_048,frame_trajectory.txt,2025_06_05.11_03_47.592.prc.traj.csv,15.115164686646967,11.479189876588,8.529464532387884,9.83343293472321,2.354906914402515,42.42583217586355,240348.55008669142,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-multimap_run_20250722_213709_VID_20250605_110345_048_EST_frame_trajectory_vs_GT_2025_06_05.11_03_47.592.prc.traj.csv.pdf
